Corretora,Nº Nota,Data,Compra/Venda,Mercado,Ativo,Quantidade,Preço,Total,Taxa
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,3,88.6,-265.8,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,3,88.6,-265.8,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,2,88.6,-177.2,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,1,88.6,-88.6,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,2,88.6,-177.2,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,1,88.6,-88.6,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,2,88.6,-177.2,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,2,88.6,-177.2,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,1,88.6,-88.6,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,1,88.6,-88.6,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,1,88.6,-88.6,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,2,88.6,-177.2,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,4,88.6,-354.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TEPP11,1,88.6,-88.6,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-4,121.96,487.84,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-2,121.96,243.92,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-9,121.96,1097.64,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-5,121.96,609.8,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-2,121.96,243.92,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-16,121.96,1951.36,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-6,121.96,731.76,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-5,121.96,609.8,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-4,121.96,487.84,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-9,121.96,1097.64,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-79,121.96,9634.84,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-5,121.96,609.8,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-10,121.96,1219.6,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-2,121.96,243.92,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-5,121.96,609.8,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-11,121.96,1341.56,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-1,121.96,121.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,TGAR11,-27,121.96,3292.92,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TRXF11,1,110.92,-110.92,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TRXF11,11,110.92,-1220.12,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TRXF11,3,110.92,-332.76,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TRXF11,91,110.92,-10093.72,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,TRXF11,10,110.92,-1109.2,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,CVBI11,-305,92.39,28178.95,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,PVBI11,60,101.89,-6113.4,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,PVBI11,1,101.89,-101.89,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,PVBI11,84,101.89,-8558.76,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,VCJR11,287,89.62,-25720.94,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VILG11,-280,109.49,30657.2,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VILG11,-42,109.49,4598.58,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-3,46.62,139.86,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-2,46.62,93.24,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-1,46.65,46.65,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-1,46.65,46.65,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-3,46.65,139.95,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-4,46.65,186.6,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-9,46.65,419.85,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-5,46.65,233.25,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-3,46.65,139.95,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-2,46.65,93.3,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-1,46.65,46.65,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-2,46.65,93.3,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-2,46.65,93.3,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-10,46.65,466.5,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-1,46.62,46.62,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-1,46.62,46.62,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-1,46.65,46.65,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-4,46.65,186.6,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-5,46.65,233.25,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-3,46.65,139.95,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-17,46.62,792.54,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-14,46.65,653.1,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-5,46.65,233.25,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-1,46.65,46.65,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-22,46.65,1026.3,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-3,46.65,139.95,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-4,46.65,186.6,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-4,46.65,186.6,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-33,46.65,1539.45,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-5,46.65,233.25,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-1,46.65,46.65,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-4,46.65,186.6,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-219,46.62,10209.78,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-3,46.65,139.95,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-5,46.65,233.25,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-11,46.65,513.15,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-4,46.65,186.6,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-5,46.65,233.25,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-25,46.65,1166.25,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-8,46.62,372.96,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-4,46.62,186.48,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-14,46.65,653.1,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-4,46.65,186.6,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-10,46.65,466.5,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-21,46.62,979.02,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-2,46.62,93.24,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-7,46.62,326.34,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-5,46.65,233.25,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-3,46.65,139.95,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-2,46.65,93.3,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-3,46.65,139.95,0
Xp,71561770,2023-08-03 0:00:00,V,Vista,VINO11,-40,46.65,1866,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,2,114.01,-228.02,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,4,114.01,-456.04,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,2,114.01,-228.02,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,9,114.01,-1026.09,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,5,114.01,-570.05,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,2,114.01,-228.02,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,2,114.01,-228.02,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,66,114.01,-7524.66,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,6,114.01,-684.06,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71561770,2023-08-03 0:00:00,C,Vista,XPLG11,1,114.01,-114.01,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,BCIA11,1,104.98,-104.98,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,BCIA11,1,104.98,-104.98,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,HGLG11,113,163.73,-18501.49,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,HGRE11,4,142,-568,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,HGRE11,10,142.2,-1422,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,HGRE11,10,142.2,-1422,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,HGRE11,10,142.2,-1422,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,HGRE11,10,142.2,-1422,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,HGRE11,9,142.2,-1279.8,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,HGRE11,1,142.2,-142.2,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,HGRE11,10,142.2,-1422,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,HGRE11,10,142.2,-1422,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,KNSC11,103,88.28,-9092.84,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,LGCP11,131,85.26,-11169.06,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MCHF11,1,9.35,-9.35,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MCHF11,238,9.35,-2225.3,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MCHF11,1000,9.35,-9350,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MCHF11,540,9.35,-5049,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MCHF11,100,9.35,-935,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MCHF11,100,9.35,-935,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,145,76.18,-11046.1,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,60,76.18,-4570.8,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,4,76.18,-304.72,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,C,Vista,MORE11,1,76.18,-76.18,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-18,87.97,1583.46,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-2,87.97,175.94,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-4,87.97,351.88,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-8,87.97,703.76,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-100,87.97,8797,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-5,87.97,439.85,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-100,87.97,8797,0
Xp,71634840,2023-08-04 0:00:00,V,Vista,RBRF11,-1,87.97,87.97,0
